"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"YNL059C",151.743187408732,1.47578663485713,0.326841900442477,1.55836274369011e-06,6.43879079497601e-06
"YNL061W",83.7910973860372,0.500607228081102,0.241320742784425,0.031950199879383,0.0544370461839071
"YNL062C",25.1817875286535,0.43635178014259,0.337442787440835,0.16779152558132,0.231917712627409
"YNL063W",45.0992499598988,0.169218353355935,0.271129142202387,0.515506877388455,0.594523935532888
"YNL064C",456.186017357113,-0.130112636626817,0.172188634087275,0.442342240423399,0.523892882134777
"YNL065W",72.0044496209888,-2.56712246170512,0.3123337180242,9.08302317726024e-18,1.45957389061736e-16
"YNL066W",69.7967184535665,-0.277567904362362,0.270798397953696,0.285464322051579,0.362993979005088
"YNL067W",246.58570622093,0.140452133504401,0.324936316921074,0.646613779350924,0.714341370027559
"YNL068C",92.5252232118746,-0.386799521283374,0.227610322689446,0.0800926591456873,0.121755114178232
"YNL069C",385.487526960774,-0.505381525994873,0.231480856945547,0.0243470792501638,0.0427215386358742
"YNL070W",136.65853701456,2.76215322046828,0.296835221304581,4.16911415698133e-22,1.01192599266313e-20
"YNL071W",216.617367644324,1.03428778033751,0.201764530942083,1.47282806762421e-07,7.02044011527367e-07
"YNL072W",13.5914911974659,1.14521205691981,0.490578088388044,0.0075800583860982,0.015131424190556
"YNL073W",149.532052555024,0.201445104478783,0.251714256630825,0.40700471238271,0.487817011680186
"YNL074C",194.632180909549,-1.50455379860044,0.199176212051566,1.02020674030234e-14,1.17658435397493e-13
"YNL075W",35.441016432667,-0.00220797071366067,0.306405773885896,0.993942013504339,0.995142840928318
"YNL076W",72.4292454341699,-0.465027136186043,0.253118311988721,0.0566828594136419,0.0895228062778483
"YNL077W",220.754176725045,0.617321150357432,0.22249020957179,0.00429076879398289,0.00908421524594698
"YNL078W",40.7770019503449,0.407926854357354,0.291090546199133,0.141458234692906,0.200219990897709
"YNL079C",661.353636539148,1.96670485219619,0.314014496337814,4.26810088704093e-11,3.2750334981117e-10
"YNL080C",60.6598081556681,-0.372418356551721,0.250837910500493,0.123904398128947,0.178354693187599
"YNL081C",111.320582814339,1.97185263740385,0.263328441627105,8.00932493392925e-15,9.40528217443797e-14
"YNL082W",54.1574345087529,-0.405558464699769,0.278001513102821,0.127444967551945,0.182816087232649
"YNL083W",60.5665097020243,-0.701685601138059,0.267754460051602,0.00627422203037126,0.0128067424342659
"YNL084C",163.701798558373,1.14064569013757,0.254359143598528,3.09881194073978e-06,1.2346296750159e-05
"YNL085W",154.40789004689,-1.65800126014726,0.236345797480431,4.30317741954582e-13,4.14663325760554e-12
"YNL086W",15.9354021068536,-0.130679205566151,0.392512206772435,0.716744982597879,0.775571282232847
"YNL087W",145.182823319199,-1.18675578552326,0.199020085023788,9.9191281849811e-10,6.35810636475971e-09
"YNL088W",254.322212823852,0.351314166264611,0.24209902561297,0.13360194153711,0.190377023546248
"YNL089C",12.6733192351364,0.152868332665058,0.477121155770098,0.715957166704232,0.775049965336763
"YNL090W",21.2884440334958,-0.12065539790707,0.419136893431936,0.750854299947918,0.802747105417964
"YNL091W",380.378741238137,0.771057912241537,0.33611658925143,0.0142842905725202,0.0266698325108431
"YNL092W",35.5872872750499,-1.00624084132192,0.299763111702739,0.000397600854032791,0.00105174763075432
"YNL093W",29.5446209461599,-0.193350785900165,0.329620198419849,0.533079306222804,0.611024116854078
"YNL094W",63.2630865404929,-0.346858163430809,0.267497812789431,0.176959581674785,0.242337708521111
"YNL095C",40.6490338429344,-0.783255240636625,0.340128579674658,0.0137654001737568,0.0258257071177113
"YNL096C",191.116886756995,1.28120199443548,0.222020585660699,2.72244433940535e-09,1.65370676574769e-08
"YNL097C",68.205698844339,0.500143514801837,0.255539677459206,0.0421596375903797,0.0694993059567469
"YNL097W-A",15.6188127095889,2.20556627704225,0.577625443130539,8.49367003212536e-06,3.07948624102245e-05
"YNL098C",193.452065934535,0.997888917020825,0.249600964042201,3.30324726259671e-05,0.000108875780513202
"YNL099C",62.7431816873104,0.587144352372564,0.284794142337927,0.030732879773113,0.0527459868532037
"YNL100W",165.722130764635,0.5974597317597,0.225077540742637,0.00625861055263699,0.0127793733952296
"YNL101W",386.894961388224,-3.04852614129985,0.27920958165881,1.5450602699357e-29,6.35666285524609e-28
"YNL102W",128.596013076408,-0.111380881331399,0.216243618514019,0.597030910427785,0.670936906507474
"YNL103W",297.92475071148,1.98785111865384,0.336133454051301,3.61989869901473e-10,2.46178573891963e-09
"YNL103W-A",9.22795997814616,1.87880589794911,0.681158168053359,0.000593303922974801,0.00151485741953205
"YNL104C",832.897047874214,0.463259814628663,0.220436608977564,0.0307038503002281,0.0527117595713594
"YNL106C",32.9760578707757,-0.667105010170224,0.30576810714778,0.0212555885785692,0.0379980491045546
"YNL107W",40.366025814613,-0.0363343757947105,0.321101935300613,0.904608903048771,0.926816716104896
"YNL108C",22.5149135450764,0.0220607567317991,0.366882925634333,0.948324091667685,0.962257837286031
"YNL109W",28.7217787651074,-0.30591203695631,0.334127267741148,0.329638496035467,0.409910592819238
"YNL110C",77.7603034351126,1.07292829826911,0.365468319855558,0.00150159432130666,0.00353090744138627
