"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"YOR169C",20.1635435351863,-0.433940862588286,0.40196181465551,0.217851336702232,0.30838350517561
"YOR170W",28.8746293765805,-0.11224555864762,0.356065905097855,0.726867962633444,0.794186553777322
"YOR171C",150.768875144928,-0.956291131276135,0.237277314550786,2.41483830657214e-05,0.000113705170587865
"YOR172W",90.523347475159,-0.637497123112077,0.231196503886408,0.00396595933038754,0.0103866952937147
"YOR173W",348.243158474517,2.10297000238046,0.199213499634583,9.02649712080098e-28,8.72711829962775e-26
"YOR174W",29.1316637150293,0.569022279846642,0.343618314379837,0.0681975994319112,0.119160925995336
"YOR175C",159.282227573712,-0.0613451116114876,0.203965555932438,0.755779665005586,0.815983219188052
"YOR176W",108.124926705657,0.668673817599772,0.224827534087854,0.00193558051983139,0.00553663836072087
"YOR177C",15.2774471118099,0.55790885387262,0.500913783673225,0.170113882637937,0.252839004146213
"YOR178C",1015.68076907691,1.38990305643284,0.132831840264371,2.14460629722811e-26,1.88497895912429e-24
"YOR179C",44.0346900430115,0.322778747221438,0.270174451387374,0.204920422147759,0.293952366191678
"YOR181W",34.8171780169639,2.13781449942529,0.371661220262733,1.5784872760013e-10,1.99057924661321e-09
"YOR182C",1069.55307643586,2.17597929773868,0.240744629400255,2.58185351613996e-21,1.49773322471279e-19
"YOR184W",142.283247712271,-0.632573903931657,0.223825242537685,0.00323287776984828,0.00867835443909758
"YOR185C",166.757111300568,1.09927650478404,0.191876577393792,3.42537124562092e-09,3.51691656563663e-08
"YOR186C-A",23.941282095293,2.01645527398876,0.434374320537748,8.30907505305858e-08,6.63924853757477e-07
"YOR186W",36.774183838372,-1.559001614464,0.322591930134545,1.25485649015455e-07,9.6544064978601e-07
"YOR187W",753.352430190638,-0.326069885917224,0.182221517557456,0.0659014451442702,0.116022544243372
"YOR188W",86.5414036198309,0.614752209544934,0.243266870217878,0.00798730167280487,0.0191148254966753
"YOR189W",26.1985190273952,1.45269827789512,0.361030496252886,7.07999243508822e-06,3.74394130500882e-05
"YOR190W",34.5609431601701,-1.74892062545179,0.384842494528057,2.82971223984139e-07,2.04168665464178e-06
"YOR191W",265.366521678251,-0.0612213867836135,0.178460358027772,0.724825221693806,0.792593988887044
"YOR192C",18.2862428373405,-0.388565069405493,0.374909673737864,0.24510796534975,0.337818365637031
"YOR192C-C",8.43359462075866,1.44772165035857,0.60712320729619,0.00167257805875082,0.00489784215992606
"YOR193W",57.7638767531779,-0.172811477999554,0.293901446086286,0.528445597153472,0.62332511368184
"YOR194C",194.51106243239,1.32035413346929,0.310067057017678,3.79976304337322e-06,2.12559550767677e-05
"YOR195W",218.613364483114,0.427342844005364,0.585661475230814,0.32765171462593,0.428569920303274
"YOR196C",179.314077514768,-0.737799737697346,0.199636629269803,0.000134372929669424,0.000528114745943311
"YOR197W",128.368380709904,0.104357861357394,0.234829881821485,0.64223364175108,0.724965432145946
"YOR198C",232.712395359595,0.305168908603109,0.21651156219967,0.143049698057436,0.219590182172846
"YOR200W",21.9498543827103,0.382230635443037,0.330532625547023,0.206300962297939,0.295640287127061
"YOR201C",73.5191405939751,0.348681502034247,0.243955245828068,0.133523588365732,0.207184579134619
"YOR202W",88.958924202305,0.350703383926386,0.233798637455509,0.1167638949464,0.186186738478304
"YOR203W",7.89939857636074,0.352828295550542,0.476187392050508,0.37095321836315,0.472114879272627
"YOR204W",425.086424011126,0.460225749997076,0.226212120887989,0.0338622312337029,0.0657601792579124
"YOR205C",47.7189904659855,0.34715983389746,0.307014381074839,0.222215728623253,0.312805979554353
"YOR206W",137.486631775909,-0.091976433352881,0.20030228780864,0.635270728004222,0.719074839627631
"YOR207C",126.707060721368,-1.33946807011732,0.317948203211646,4.39509883405319e-06,2.43747307230808e-05
"YOR208W",95.1032162238934,0.742138883388201,0.227110472535148,0.000652448610063097,0.00214804448750058
"YOR209C",112.586937793686,-1.45194952635769,0.257967091754572,2.41563571157024e-09,2.52944093191678e-08
